country,year,energy_type,energy_subtype,amount
Czechia,2007,Fossil Fuel,Oil,116.692
Czechia,2007,Low Carbon,Biofuel,0.0
Czechia,2007,Low Carbon,Hydro,5.523
Czechia,2007,Low Carbon,Solar,0.005
Czechia,2007,Low Carbon,Wind,0.332
Czechia,2007,Low Carbon,Other Renewable,3.154
Czechia,2007,Low Carbon,Nuclear,69.52
Czechia,2008,Fossil Fuel,Coal,229.05
Czechia,2008,Fossil Fuel,Gas,83.428
Czechia,2008,Fossil Fuel,Oil,117.232
Czechia,2008,Low Carbon,Biofuel,0.0
Czechia,2008,Low Carbon,Hydro,5.344
Czechia,2008,Low Carbon,Solar,0.034
Czechia,2008,Low Carbon,Wind,0.646
Czechia,2008,Low Carbon,Other Renewable,3.845
Czechia,2008,Low Carbon,Nuclear,70.088
Czechia,2009,Fossil Fuel,Coal,211.576
Czechia,2009,Fossil Fuel,Gas,79.134
Czechia,2009,Fossil Fuel,Oil,113.179
Czechia,2009,Low Carbon,Biofuel,0.0
Czechia,2009,Low Carbon,Hydro,6.374
Czechia,2009,Low Carbon,Solar,0.233
Czechia,2009,Low Carbon,Wind,0.756
Czechia,2009,Low Carbon,Other Renewable,4.885
Czechia,2009,Low Carbon,Nuclear,71.379
Czechia,2010,Fossil Fuel,Coal,218.381
Czechia,2010,Fossil Fuel,Gas,93.849
Czechia,2010,Fossil Fuel,Oil,106.874
Czechia,2010,Low Carbon,Biofuel,0.0
Czechia,2010,Low Carbon,Hydro,7.273
Czechia,2010,Low Carbon,Solar,1.605
Czechia,2010,Low Carbon,Wind,0.875
Czechia,2010,Low Carbon,Other Renewable,5.596
Czechia,2010,Low Carbon,Nuclear,72.975
Czechia,2011,Fossil Fuel,Coal,214.989
Czechia,2011,Fossil Fuel,Gas,79.191
Czechia,2011,Fossil Fuel,Oil,108.93
Czechia,2011,Low Carbon,Biofuel,0.0
Czechia,2011,Low Carbon,Hydro,5.53
Czechia,2011,Low Carbon,Solar,5.489
Czechia,2011,Low Carbon,Wind,1.028
Czechia,2011,Low Carbon,Other Renewable,7.011
Czechia,2011,Low Carbon,Nuclear,73.293
Czechia,2012,Fossil Fuel,Coal,206.149
Czechia,2012,Fossil Fuel,Gas,79.737
Czechia,2012,Fossil Fuel,Oil,107.503
Czechia,2012,Low Carbon,Biofuel,0.0
Czechia,2012,Low Carbon,Hydro,5.748
Czechia,2012,Low Carbon,Solar,5.597
Czechia,2012,Low Carbon,Wind,1.075
Czechia,2012,Low Carbon,Other Renewable,8.658
Czechia,2012,Low Carbon,Nuclear,78.108
Czechia,2013,Fossil Fuel,Coal,196.505
Czechia,2013,Fossil Fuel,Gas,80.787
Czechia,2013,Fossil Fuel,Oil,102.826
Czechia,2013,Low Carbon,Biofuel,0.0
Czechia,2013,Low Carbon,Hydro,7.313
Czechia,2013,Low Carbon,Solar,5.3
Czechia,2013,Low Carbon,Wind,1.225
Czechia,2013,Low Carbon,Other Renewable,10.229
Czechia,2013,Low Carbon,Nuclear,78.715
Czechia,2014,Fossil Fuel,Coal,190.436
Czechia,2014,Fossil Fuel,Gas,71.898
Czechia,2014,Fossil Fuel,Oil,108.732
Czechia,2014,Low Carbon,Biofuel,0.0
Czechia,2014,Low Carbon,Hydro,4.859
Czechia,2014,Low Carbon,Solar,5.403
Czechia,2014,Low Carbon,Wind,1.213
Czechia,2014,Low Carbon,Other Renewable,11.862
Czechia,2014,Low Carbon,Nuclear,77.174
Czechia,2015,Fossil Fuel,Coal,189.861
Czechia,2015,Fossil Fuel,Gas,75.395
Czechia,2015,Fossil Fuel,Oil,106.656
Czechia,2015,Low Carbon,Biofuel,0.0
Czechia,2015,Low Carbon,Hydro,4.54
Czechia,2015,Low Carbon,Solar,5.727
Czechia,2015,Low Carbon,Wind,1.449
Czechia,2015,Low Carbon,Other Renewable,12.122
Czechia,2015,Low Carbon,Nuclear,67.901
Czechia,2016,Fossil Fuel,Coal,191.207
Czechia,2016,Fossil Fuel,Gas,81.6
Czechia,2016,Fossil Fuel,Oil,99.407
Czechia,2016,Low Carbon,Biofuel,0.0
Czechia,2016,Low Carbon,Hydro,5.031
Czechia,2016,Low Carbon,Solar,5.359
Czechia,2016,Low Carbon,Wind,1.25
Czechia,2016,Low Carbon,Other Renewable,11.987
Czechia,2016,Low Carbon,Nuclear,60.617
Denmark,2000,Fossil Fuel,Coal,46.183
Denmark,2000,Fossil Fuel,Gas,51.019
Denmark,2000,Fossil Fuel,Oil,122.535
Denmark,2000,Low Carbon,Biofuel,0.0
Denmark,2000,Low Carbon,Hydro,0.084
Denmark,2000,Low Carbon,Solar,0.003
Denmark,2000,Low Carbon,Wind,11.781
Denmark,2000,Low Carbon,Other Renewable,3.61
Denmark,2000,Low Carbon,Nuclear,0.0
Denmark,2001,Fossil Fuel,Coal,48.816
Denmark,2001,Fossil Fuel,Gas,53.315
Denmark,2001,Fossil Fuel,Oil,117.526
Denmark,2001,Low Carbon,Biofuel,0.0
Denmark,2001,Low Carbon,Hydro,0.076
Denmark,2001,Low Carbon,Solar,0.003
Denmark,2001,Low Carbon,Wind,11.884
Denmark,2001,Low Carbon,Other Renewable,4.172
Denmark,2001,Low Carbon,Nuclear,0.0
Denmark,2002,Fossil Fuel,Coal,48.874
Denmark,2002,Fossil Fuel,Gas,53.818
Denmark,2002,Fossil Fuel,Oil,113.734
Denmark,2002,Low Carbon,Biofuel,0.0
Denmark,2002,Low Carbon,Hydro,0.087
Denmark,2002,Low Carbon,Solar,0.004
Denmark,2002,Low Carbon,Wind,13.372
Denmark,2002,Low Carbon,Other Renewable,5.152
Denmark,2002,Low Carbon,Nuclear,0.0
Denmark,2003,Fossil Fuel,Coal,66.683
Denmark,2003,Fossil Fuel,Gas,54.409
Denmark,2003,Fossil Fuel,Oil,109.988
Denmark,2003,Low Carbon,Biofuel,0.0
Denmark,2003,Low Carbon,Hydro,0.058
Denmark,2003,Low Carbon,Solar,0.004
Denmark,2003,Low Carbon,Wind,15.15
Denmark,2003,Low Carbon,Other Renewable,6.793
Denmark,2003,Low Carbon,Nuclear,0.0
Denmark,2004,Fossil Fuel,Coal,51.114
Denmark,2004,Fossil Fuel,Gas,54.15
Denmark,2004,Fossil Fuel,Oil,108.044
Denmark,2004,Low Carbon,Biofuel,0.0
Denmark,2004,Low Carbon,Hydro,0.072
Denmark,2004,Low Carbon,Solar,0.005
Denmark,2004,Low Carbon,Wind,17.821
Denmark,2004,Low Carbon,Other Renewable,7.879
Denmark,2004,Low Carbon,Nuclear,0.0
Denmark,2005,Fossil Fuel,Coal,43.126
Denmark,2005,Fossil Fuel,Gas,52.006
Denmark,2005,Fossil Fuel,Oil,109.071
Denmark,2005,Low Carbon,Biofuel,0.0
Denmark,2005,Low Carbon,Hydro,0.061
Denmark,2005,Low Carbon,Solar,0.006
Denmark,2005,Low Carbon,Wind,17.791
Denmark,2005,Low Carbon,Other Renewable,8.538
Denmark,2005,Low Carbon,Nuclear,0.0
Denmark,2006,Fossil Fuel,Coal,65.442
Denmark,2006,Fossil Fuel,Gas,52.983
Denmark,2006,Fossil Fuel,Oil,111.114
Denmark,2006,Low Carbon,Biofuel,0.0
Denmark,2006,Low Carbon,Hydro,0.063
Denmark,2006,Low Carbon,Solar,0.006
Denmark,2006,Low Carbon,Wind,16.326
Denmark,2006,Low Carbon,Other Renewable,8.206
Denmark,2006,Low Carbon,Nuclear,0.0
Denmark,2007,Fossil Fuel,Coal,54.108
Denmark,2007,Fossil Fuel,Gas,47.49
Denmark,2007,Fossil Fuel,Oil,111.779
Denmark,2007,Low Carbon,Biofuel,0.0
Denmark,2007,Low Carbon,Hydro,0.075
Denmark,2007,Low Carbon,Solar,0.007
Denmark,2007,Low Carbon,Wind,19.049
Denmark,2007,Low Carbon,Other Renewable,8.248
Denmark,2007,Low Carbon,Nuclear,0.0
Denmark,2008,Fossil Fuel,Coal,47.655
Denmark,2008,Fossil Fuel,Gas,47.716
Denmark,2008,Fossil Fuel,Oil,109.573
Denmark,2008,Low Carbon,Biofuel,0.0
Denmark,2008,Low Carbon,Hydro,0.068
Denmark,2008,Low Carbon,Solar,0.007
Denmark,2008,Low Carbon,Wind,18.288
Denmark,2008,Low Carbon,Other Renewable,8.29
Denmark,2008,Low Carbon,Nuclear,0.0
Denmark,2009,Fossil Fuel,Coal,46.883
Denmark,2009,Fossil Fuel,Gas,45.828
Denmark,2009,Fossil Fuel,Oil,98.546
Denmark,2009,Low Carbon,Biofuel,0.0
Denmark,2009,Low Carbon,Hydro,0.05
Denmark,2009,Low Carbon,Solar,0.01
Denmark,2009,Low Carbon,Wind,17.631
Denmark,2009,Low Carbon,Other Renewable,8.711
Denmark,2009,Low Carbon,Nuclear,0.0
Denmark,2010,Fossil Fuel,Coal,44.574
Denmark,2010,Fossil Fuel,Gas,51.84
Denmark,2010,Fossil Fuel,Oil,99.509
Denmark,2010,Low Carbon,Biofuel,0.0
Denmark,2010,Low Carbon,Hydro,0.054
Denmark,2010,Low Carbon,Solar,0.016
Denmark,2010,Low Carbon,Wind,20.362
Denmark,2010,Low Carbon,Other Renewable,11.978
Denmark,2010,Low Carbon,Nuclear,0.0
Denmark,2011,Fossil Fuel,Coal,37.661
Denmark,2011,Fossil Fuel,Gas,43.474
Denmark,2011,Fossil Fuel,Oil,96.32
Denmark,2011,Low Carbon,Biofuel,0.0
Denmark,2011,Low Carbon,Hydro,0.044
Denmark,2011,Low Carbon,Solar,0.039
Denmark,2011,Low Carbon,Wind,25.329
Denmark,2011,Low Carbon,Other Renewable,11.338
Denmark,2011,Low Carbon,Nuclear,0.0
Denmark,2012,Fossil Fuel,Coal,28.763
Denmark,2012,Fossil Fuel,Gas,40.603
Denmark,2012,Fossil Fuel,Oil,89.334
Denmark,2012,Low Carbon,Biofuel,0.0
Denmark,2012,Low Carbon,Hydro,0.045
Denmark,2012,Low Carbon,Solar,0.268
Denmark,2012,Low Carbon,Wind,26.453
Denmark,2012,Low Carbon,Other Renewable,11.452
Denmark,2012,Low Carbon,Nuclear,0.0
Denmark,2013,Fossil Fuel,Coal,37.635
Denmark,2013,Fossil Fuel,Gas,38.298
Denmark,2013,Fossil Fuel,Oil,89.01
Denmark,2013,Low Carbon,Biofuel,0.0
Denmark,2013,Low Carbon,Hydro,0.034
Denmark,2013,Low Carbon,Solar,1.325
Denmark,2013,Low Carbon,Wind,28.478
Denmark,2013,Low Carbon,Other Renewable,11.044
Denmark,2013,Low Carbon,Nuclear,0.0
Denmark,2014,Fossil Fuel,Coal,30.544
Denmark,2014,Fossil Fuel,Gas,32.894
Denmark,2014,Fossil Fuel,Oil,89.441
Denmark,2014,Low Carbon,Biofuel,0.0
Denmark,2014,Low Carbon,Hydro,0.038
Denmark,2014,Low Carbon,Solar,1.516
Denmark,2014,Low Carbon,Wind,33.284
Denmark,2014,Low Carbon,Other Renewable,10.948
Denmark,2014,Low Carbon,Nuclear,0.0
Denmark,2015,Fossil Fuel,Coal,20.101
Denmark,2015,Fossil Fuel,Gas,33.093
Denmark,2015,Fossil Fuel,Oil,90.433
Denmark,2015,Low Carbon,Biofuel,0.0
Denmark,2015,Low Carbon,Hydro,0.046
Denmark,2015,Low Carbon,Solar,1.529
Denmark,2015,Low Carbon,Wind,35.753
Denmark,2015,Low Carbon,Other Renewable,10.626
Denmark,2015,Low Carbon,Nuclear,0.0
Denmark,2016,Fossil Fuel,Coal,24.355
Denmark,2016,Fossil Fuel,Gas,33.653
Denmark,2016,Fossil Fuel,Oil,88.878
Denmark,2016,Low Carbon,Biofuel,0.0
Denmark,2016,Low Carbon,Hydro,0.048
Denmark,2016,Low Carbon,Solar,1.87
Denmark,2016,Low Carbon,Wind,32.143
Denmark,2016,Low Carbon,Other Renewable,12.355
Denmark,2016,Low Carbon,Nuclear,0.0
Ecuador,2000,Fossil Fuel,Coal,0.0
Ecuador,2000,Fossil Fuel,Gas,3.268
Ecuador,2000,Fossil Fuel,Oil,78.338
Ecuador,2000,Low Carbon,Biofuel,0.0
Ecuador,2000,Low Carbon,Hydro,21.142
Ecuador,2000,Low Carbon,Solar,0.0
Ecuador,2000,Low Carbon,Wind,0.0
Ecuador,2000,Low Carbon,Other Renewable,0.0
Ecuador,2000,Low Carbon,Nuclear,0.0
Ecuador,2001,Fossil Fuel,Coal,0.0
Ecuador,2001,Fossil Fuel,Gas,3.326
Ecuador,2001,Fossil Fuel,Oil,81.364
Ecuador,2001,Low Carbon,Biofuel,0.0
Ecuador,2001,Low Carbon,Hydro,19.513
Ecuador,2001,Low Carbon,Solar,0.0
Ecuador,2001,Low Carbon,Wind,0.0
Ecuador,2001,Low Carbon,Other Renewable,0.0
Ecuador,2001,Low Carbon,Nuclear,0.0
Ecuador,2002,Fossil Fuel,Coal,0.0
Ecuador,2002,Fossil Fuel,Gas,1.324
Ecuador,2002,Fossil Fuel,Oil,80.801
Ecuador,2002,Low Carbon,Biofuel,0.0
Ecuador,2002,Low Carbon,Hydro,20.631
Ecuador,2002,Low Carbon,Solar,0.0
Ecuador,2002,Low Carbon,Wind,0.0
Ecuador,2002,Low Carbon,Other Renewable,0.0
Ecuador,2002,Low Carbon,Nuclear,0.0
Ecuador,2003,Fossil Fuel,Coal,0.0
Ecuador,2003,Fossil Fuel,Gas,2.311
Ecuador,2003,Fossil Fuel,Oil,82.591
Ecuador,2003,Low Carbon,Biofuel,0.0
Ecuador,2003,Low Carbon,Hydro,19.562
Ecuador,2003,Low Carbon,Solar,0.0
Ecuador,2003,Low Carbon,Wind,0.0
Ecuador,2003,Low Carbon,Other Renewable,0.0
Ecuador,2003,Low Carbon,Nuclear,0.0
Ecuador,2004,Fossil Fuel,Coal,0.0
Ecuador,2004,Fossil Fuel,Gas,5.379
Ecuador,2004,Fossil Fuel,Oil,87.288
Ecuador,2004,Low Carbon,Biofuel,0.0
Ecuador,2004,Low Carbon,Hydro,20.064
Ecuador,2004,Low Carbon,Solar,0.0
Ecuador,2004,Low Carbon,Wind,0.0
Ecuador,2004,Low Carbon,Other Renewable,0.009
Ecuador,2004,Low Carbon,Nuclear,0.0
Ecuador,2005,Fossil Fuel,Coal,0.0
Ecuador,2005,Fossil Fuel,Gas,5.523
Ecuador,2005,Fossil Fuel,Oil,95.141
Ecuador,2005,Low Carbon,Biofuel,0.0
Ecuador,2005,Low Carbon,Hydro,18.513
Ecuador,2005,Low Carbon,Solar,0.0
Ecuador,2005,Low Carbon,Wind,0.0
Ecuador,2005,Low Carbon,Other Renewable,0.277
Ecuador,2005,Low Carbon,Nuclear,0.0
Ecuador,2006,Fossil Fuel,Coal,0.0
Ecuador,2006,Fossil Fuel,Gas,6.034
Ecuador,2006,Fossil Fuel,Oil,100.837
Ecuador,2006,Low Carbon,Biofuel,0.0
Ecuador,2006,Low Carbon,Hydro,19.057
Ecuador,2006,Low Carbon,Solar,0.0
Ecuador,2006,Low Carbon,Wind,0.0
Ecuador,2006,Low Carbon,Other Renewable,0.389
Ecuador,2006,Low Carbon,Nuclear,0.0
Ecuador,2007,Fossil Fuel,Coal,0.0
Ecuador,2007,Fossil Fuel,Gas,5.468
Ecuador,2007,Fossil Fuel,Oil,102.503
Ecuador,2007,Low Carbon,Biofuel,0.0
Ecuador,2007,Low Carbon,Hydro,24.006
Ecuador,2007,Low Carbon,Solar,0.0
Ecuador,2007,Low Carbon,Wind,0.003
Ecuador,2007,Low Carbon,Other Renewable,0.581
Ecuador,2007,Low Carbon,Nuclear,0.0
Ecuador,2008,Fossil Fuel,Coal,0.0
Ecuador,2008,Fossil Fuel,Gas,4.988
Ecuador,2008,Fossil Fuel,Oil,105.6
Ecuador,2008,Low Carbon,Biofuel,0.0
Ecuador,2008,Low Carbon,Hydro,29.812
Ecuador,2008,Low Carbon,Solar,0.0
Ecuador,2008,Low Carbon,Wind,0.007
Ecuador,2008,Low Carbon,Other Renewable,0.55
Ecuador,2008,Low Carbon,Nuclear,0.0
Ecuador,2009,Fossil Fuel,Coal,0.0
Ecuador,2009,Fossil Fuel,Gas,5.879
Ecuador,2009,Fossil Fuel,Oil,107.393
Ecuador,2009,Low Carbon,Biofuel,0.0
Ecuador,2009,Low Carbon,Hydro,24.202
Ecuador,2009,Low Carbon,Solar,0.0
Ecuador,2009,Low Carbon,Wind,0.008
Ecuador,2009,Low Carbon,Other Renewable,0.568
Ecuador,2009,Low Carbon,Nuclear,0.0
Ecuador,2010,Fossil Fuel,Coal,0.0
Ecuador,2010,Fossil Fuel,Gas,6.189
Ecuador,2010,Fossil Fuel,Oil,124.126
Ecuador,2010,Low Carbon,Biofuel,0.0
Ecuador,2010,Low Carbon,Hydro,22.518
Ecuador,2010,Low Carbon,Solar,0.0
Ecuador,2010,Low Carbon,Wind,0.009
Ecuador,2010,Low Carbon,Other Renewable,0.614
Ecuador,2010,Low Carbon,Nuclear,0.0
Ecuador,2011,Fossil Fuel,Coal,0.0
Ecuador,2011,Fossil Fuel,Gas,5.608
Ecuador,2011,Fossil Fuel,Oil,127.272
Ecuador,2011,Low Carbon,Biofuel,0.0
Ecuador,2011,Low Carbon,Hydro,28.851
Ecuador,2011,Low Carbon,Solar,0.0
Ecuador,2011,Low Carbon,Wind,0.009
Ecuador,2011,Low Carbon,Other Renewable,0.721
Ecuador,2011,Low Carbon,Nuclear,0.0
Ecuador,2012,Fossil Fuel,Coal,0.0
Ecuador,2012,Fossil Fuel,Gas,7.49
Ecuador,2012,Fossil Fuel,Oil,131.75
Ecuador,2012,Low Carbon,Biofuel,0.0
Ecuador,2012,Low Carbon,Hydro,31.521
Ecuador,2012,Low Carbon,Solar,0.001
Ecuador,2012,Low Carbon,Wind,0.006
Ecuador,2012,Low Carbon,Other Renewable,0.763
Ecuador,2012,Low Carbon,Nuclear,0.0
Ecuador,2013,Fossil Fuel,Coal,0.0
Ecuador,2013,Fossil Fuel,Gas,8.512
Ecuador,2013,Fossil Fuel,Oil,139.588
Ecuador,2013,Low Carbon,Biofuel,0.0
Ecuador,2013,Low Carbon,Hydro,28.262
Ecuador,2013,Low Carbon,Solar,0.009
Ecuador,2013,Low Carbon,Wind,0.145
Ecuador,2013,Low Carbon,Other Renewable,0.757
Ecuador,2013,Low Carbon,Nuclear,0.0
Ecuador,2014,Fossil Fuel,Coal,0.0
Ecuador,2014,Fossil Fuel,Gas,8.726
Ecuador,2014,Fossil Fuel,Oil,147.011
Ecuador,2014,Low Carbon,Biofuel,0.0
Ecuador,2014,Low Carbon,Hydro,29.159
Ecuador,2014,Low Carbon,Solar,0.042
Ecuador,2014,Low Carbon,Wind,0.203
Ecuador,2014,Low Carbon,Other Renewable,1.017
Ecuador,2014,Low Carbon,Nuclear,0.0
Ecuador,2015,Fossil Fuel,Coal,0.0
Ecuador,2015,Fossil Fuel,Gas,8.21
Ecuador,2015,Fossil Fuel,Oil,142.551
Ecuador,2015,Low Carbon,Biofuel,0.0
Ecuador,2015,Low Carbon,Hydro,33.13
Ecuador,2015,Low Carbon,Solar,0.091
Ecuador,2015,Low Carbon,Wind,0.25
Ecuador,2015,Low Carbon,Other Renewable,1.032
Ecuador,2015,Low Carbon,Nuclear,0.0
Ecuador,2016,Fossil Fuel,Coal,0.0
Ecuador,2016,Fossil Fuel,Gas,8.863
Ecuador,2016,Fossil Fuel,Oil,133.902
Ecuador,2016,Low Carbon,Biofuel,0.0
Ecuador,2016,Low Carbon,Hydro,39.819
Ecuador,2016,Low Carbon,Solar,0.097
Ecuador,2016,Low Carbon,Wind,0.211
Ecuador,2016,Low Carbon,Other Renewable,1.232
Ecuador,2016,Low Carbon,Nuclear,0.0
Egypt,2000,Fossil Fuel,Coal,10.111
Egypt,2000,Fossil Fuel,Gas,192.5
Egypt,2000,Fossil Fuel,Oil,323.219
Egypt,2000,Low Carbon,Biofuel,0.0
Egypt,2000,Low Carbon,Hydro,39.383
Egypt,2000,Low Carbon,Solar,0.001
Egypt,2000,Low Carbon,Wind,0.224
Egypt,2000,Low Carbon,Other Renewable,0.0
Egypt,2000,Low Carbon,Nuclear,0.0
Egypt,2001,Fossil Fuel,Coal,8.895
Egypt,2001,Fossil Fuel,Gas,235.813
Egypt,2001,Fossil Fuel,Oil,310.647
Egypt,2001,Low Carbon,Biofuel,0.0
Egypt,2001,Low Carbon,Hydro,39.778
Egypt,2001,Low Carbon,Solar,0.002
Egypt,2001,Low Carbon,Wind,0.494
Egypt,2001,Low Carbon,Other Renewable,0.0
Egypt,2001,Low Carbon,Nuclear,0.0
Egypt,2002,Fossil Fuel,Coal,9.542
Egypt,2002,Fossil Fuel,Gas,255.063
Egypt,2002,Fossil Fuel,Oil,301.163
Egypt,2002,Low Carbon,Biofuel,0.0
Egypt,2002,Low Carbon,Hydro,38.372
Egypt,2002,Low Carbon,Solar,0.003
Egypt,2002,Low Carbon,Wind,0.583
Egypt,2002,Low Carbon,Other Renewable,0.0
Egypt,2002,Low Carbon,Nuclear,0.0
Egypt,2003,Fossil Fuel,Coal,9.894
Egypt,2003,Fossil Fuel,Gas,285.863
Egypt,2003,Fossil Fuel,Oil,309.426
Egypt,2003,Low Carbon,Biofuel,0.0
Egypt,2003,Low Carbon,Hydro,35.251
Egypt,2003,Low Carbon,Solar,0.003
Egypt,2003,Low Carbon,Wind,0.779
Egypt,2003,Low Carbon,Other Renewable,0.0
Egypt,2003,Low Carbon,Nuclear,0.0
Egypt,2004,Fossil Fuel,Coal,10.113
Egypt,2004,Fossil Fuel,Gas,305.113
Egypt,2004,Fossil Fuel,Oil,319.872
Egypt,2004,Low Carbon,Biofuel,0.0
Egypt,2004,Low Carbon,Hydro,34.735
Egypt,2004,Low Carbon,Solar,0.003
Egypt,2004,Low Carbon,Wind,1.364
Egypt,2004,Low Carbon,Other Renewable,0.0
Egypt,2004,Low Carbon,Nuclear,0.0
Egypt,2005,Fossil Fuel,Coal,9.894
Egypt,2005,Fossil Fuel,Gas,304.15
Egypt,2005,Fossil Fuel,Oil,354.923
Egypt,2005,Low Carbon,Biofuel,0.0
Egypt,2005,Low Carbon,Hydro,34.011
Egypt,2005,Low Carbon,Solar,0.003
Egypt,2005,Low Carbon,Wind,1.372
Egypt,2005,Low Carbon,Other Renewable,0.0
Egypt,2005,Low Carbon,Nuclear,0.0
Egypt,2006,Fossil Fuel,Coal,9.9
Egypt,2006,Fossil Fuel,Gas,351.313
Egypt,2006,Fossil Fuel,Oil,342.242
Egypt,2006,Low Carbon,Biofuel,0.0
Egypt,2006,Low Carbon,Hydro,34.172
Egypt,2006,Low Carbon,Solar,0.003
Egypt,2006,Low Carbon,Wind,1.617
Egypt,2006,Low Carbon,Other Renewable,0.0
Egypt,2006,Low Carbon,Nuclear,0.0
Egypt,2007,Fossil Fuel,Coal,8.999
Egypt,2007,Fossil Fuel,Gas,369.215
Egypt,2007,Fossil Fuel,Oil,365.014
Egypt,2007,Low Carbon,Biofuel,0.0
Egypt,2007,Low Carbon,Hydro,37.765
Egypt,2007,Low Carbon,Solar,0.003
Egypt,2007,Low Carbon,Wind,1.76
Egypt,2007,Low Carbon,Other Renewable,0.0
Egypt,2007,Low Carbon,Nuclear,0.0
Egypt,2008,Fossil Fuel,Coal,8.098
Egypt,2008,Fossil Fuel,Gas,393.085
Egypt,2008,Fossil Fuel,Oil,390.485
Egypt,2008,Low Carbon,Biofuel,0.0
Egypt,2008,Low Carbon,Hydro,39.85
Egypt,2008,Low Carbon,Solar,0.004
Egypt,2008,Low Carbon,Wind,2.454
Egypt,2008,Low Carbon,Other Renewable,0.0
Egypt,2008,Low Carbon,Nuclear,0.0
Egypt,2009,Fossil Fuel,Coal,7.198
Egypt,2009,Fossil Fuel,Gas,409.448
Egypt,2009,Fossil Fuel,Oil,411.484
Egypt,2009,Low Carbon,Biofuel,0.0
Egypt,2009,Low Carbon,Hydro,36.132
Egypt,2009,Low Carbon,Solar,0.006
Egypt,2009,Low Carbon,Wind,2.721
Egypt,2009,Low Carbon,Other Renewable,0.0
Egypt,2009,Low Carbon,Nuclear,0.0
Egypt,2010,Fossil Fuel,Coal,5.396
Egypt,2010,Fossil Fuel,Gas,434.184
Egypt,2010,Fossil Fuel,Oil,434.756
Egypt,2010,Low Carbon,Biofuel,0.0
Egypt,2010,Low Carbon,Hydro,33.777
Egypt,2010,Low Carbon,Solar,0.066
Egypt,2010,Low Carbon,Wind,3.674
Egypt,2010,Low Carbon,Other Renewable,0.0
Egypt,2010,Low Carbon,Nuclear,0.0
Egypt,2011,Fossil Fuel,Coal,5.126
Egypt,2011,Fossil Fuel,Gas,477.593
Egypt,2011,Fossil Fuel,Oil,405.115
Egypt,2011,Low Carbon,Biofuel,0.0
Egypt,2011,Low Carbon,Hydro,33.663
Egypt,2011,Low Carbon,Solar,0.243
Egypt,2011,Low Carbon,Wind,4.265
Egypt,2011,Low Carbon,Other Renewable,0.0
Egypt,2011,Low Carbon,Nuclear,0.0
Egypt,2012,Fossil Fuel,Coal,4.542
Egypt,2012,Fossil Fuel,Gas,506.372
Egypt,2012,Fossil Fuel,Oil,424.017
Egypt,2012,Low Carbon,Biofuel,0.0
Egypt,2012,Low Carbon,Hydro,33.556
Egypt,2012,Low Carbon,Solar,0.15
Egypt,2012,Low Carbon,Wind,4.591
Egypt,2012,Low Carbon,Other Renewable,0.0
Egypt,2012,Low Carbon,Nuclear,0.0
Egypt,2013,Fossil Fuel,Coal,4.487
Egypt,2013,Fossil Fuel,Gas,495.014
Egypt,2013,Fossil Fuel,Oil,428.648
Egypt,2013,Low Carbon,Biofuel,0.0
Egypt,2013,Low Carbon,Hydro,33.889
Egypt,2013,Low Carbon,Solar,0.151
Egypt,2013,Low Carbon,Wind,3.95
Egypt,2013,Low Carbon,Other Renewable,0.0
Egypt,2013,Low Carbon,Nuclear,0.0
Egypt,2014,Fossil Fuel,Coal,4.524
Egypt,2014,Fossil Fuel,Gas,462.188
Egypt,2014,Fossil Fuel,Oil,459.37
Egypt,2014,Low Carbon,Biofuel,0.0
Egypt,2014,Low Carbon,Hydro,34.578
Egypt,2014,Low Carbon,Solar,0.106
Egypt,2014,Low Carbon,Wind,2.866
Egypt,2014,Low Carbon,Other Renewable,0.0
Egypt,2014,Low Carbon,Nuclear,0.0
Egypt,2015,Fossil Fuel,Coal,9.544
Egypt,2015,Fossil Fuel,Gas,460.188
Egypt,2015,Fossil Fuel,Oil,477.56
Egypt,2015,Low Carbon,Biofuel,0.0
Egypt,2015,Low Carbon,Hydro,34.616
Egypt,2015,Low Carbon,Solar,0.165
Egypt,2015,Low Carbon,Wind,4.734
Egypt,2015,Low Carbon,Other Renewable,0.0
Egypt,2015,Low Carbon,Nuclear,0.0
Egypt,2016,Fossil Fuel,Coal,14.521
Egypt,2016,Fossil Fuel,Gas,493.542
Egypt,2016,Fossil Fuel,Oil,490.174
Egypt,2016,Low Carbon,Biofuel,0.0
Egypt,2016,Low Carbon,Hydro,33.956
Egypt,2016,Low Carbon,Solar,0.263
Egypt,2016,Low Carbon,Wind,6.352
Egypt,2016,Low Carbon,Other Renewable,0.0
Egypt,2016,Low Carbon,Nuclear,0.0
Estonia,2000,Fossil Fuel,Coal,32.898
Estonia,2000,Fossil Fuel,Gas,7.71
Estonia,2000,Fossil Fuel,Oil,13.235
Estonia,2000,Low Carbon,Biofuel,0.0
Estonia,2000,Low Carbon,Hydro,0.014
Estonia,2000,Low Carbon,Solar,0.0
Estonia,2000,Low Carbon,Wind,0.0
Estonia,2000,Low Carbon,Other Renewable,0.036
Estonia,2000,Low Carbon,Nuclear,0.0
Estonia,2001,Fossil Fuel,Coal,32.445
Estonia,2001,Fossil Fuel,Gas,8.279
Estonia,2001,Fossil Fuel,Oil,15.253
Estonia,2001,Low Carbon,Biofuel,0.0
Estonia,2001,Low Carbon,Hydro,0.019
Estonia,2001,Low Carbon,Solar,0.0
Estonia,2001,Low Carbon,Wind,0.0
