iso_code,country,year,gdp,population,fossil_fuel_consumption,coal_consumption,coal_production,gas_consumption,gas_production,oil_consumption,oil_production,low_carbon_consumption,renewables_consumption,biofuel_consumption,hydro_consumption,solar_consumption,wind_consumption,other_renewable_consumption,nuclear_consumption
AUT,Austria,2006,325000000000.0,8285000.0,301.003,46.398,0.0,89.532,0.0,165.073,0.0,112.103,112.103,3.397,95.307,0.06,4.685,8.654,0.0
AUT,Austria,2007,337000000000.0,8314000.0,284.858,44.86,0.0,84.709,0.0,155.289,0.0,118.654,118.654,3.964,98.426,0.064,5.411,10.789,0.0
AUT,Austria,2008,342000000000.0,8342000.0,288.778,44.316,0.0,90.686,0.0,153.776,0.0,122.769,122.769,4.843,101.18,0.08,5.309,11.357,0.0
AUT,Austria,2009,336000000000.0,8373000.0,267.732,33.391,0.0,88.319,0.0,146.022,0.0,129.91,129.91,6.143,107.29,0.128,5.126,11.223,0.0
AUT,Austria,2010,341000000000.0,8410000.0,287.842,39.261,0.0,96.128,0.0,152.453,0.0,123.269,123.269,5.991,100.027,0.232,5.381,11.638,0.0
AUT,Austria,2011,350000000000.0,8454000.0,273.053,40.32,0.0,90.418,0.0,142.315,0.0,111.923,111.923,6.019,88.729,0.451,5.018,11.705,0.0
AUT,Austria,2012,365000000000.0,8502000.0,265.938,37.455,0.0,86.241,0.0,142.242,0.0,137.866,137.866,5.957,112.829,0.869,6.342,11.869,0.0
AUT,Austria,2013,368000000000.0,8556000.0,266.877,38.096,0.0,82.005,0.0,146.776,0.0,134.302,134.302,5.241,107.649,1.603,8.073,11.737,0.0
AUT,Austria,2014,386000000000.0,8615000.0,250.796,34.896,0.0,75.11,0.0,140.791,0.0,133.692,133.692,6.503,104.368,1.998,9.787,11.035,0.0
AUT,Austria,2015,389000000000.0,8679000.0,257.596,37.714,0.0,79.681,0.0,140.202,0.0,127.49,127.49,7.74,93.742,2.371,12.245,11.393,0.0
AUT,Austria,2016,395000000000.0,8747000.0,263.486,34.98,0.0,83.422,0.0,145.085,0.0,134.34,134.34,6.42,100.201,2.756,13.165,11.797,0.0
AZE,Azerbaijan,2000,20935151616.0,8123000.0,127.01,0.0,0.0,52.744,51.447,74.266,163.357,4.261,4.261,0.0,4.261,0.0,0.0,0.0,0.0
AZE,Azerbaijan,2001,22697379840.0,8197000.0,122.96,0.035,0.0,75.654,50.433,47.27,173.923,3.59,3.59,0.0,3.59,0.0,0.0,0.0,0.0
AZE,Azerbaijan,2002,23994841088.0,8277000.0,119.412,0.023,0.0,75.869,46.777,43.52,178.045,5.539,5.539,0.0,5.539,0.0,0.0,0.0,0.0
AZE,Azerbaijan,2003,25655795712.0,8361000.0,128.434,0.035,0.0,77.799,46.631,50.6,178.556,6.729,6.729,0.0,6.729,0.0,0.0,0.0,0.0
AZE,Azerbaijan,2004,27732254720.0,8449000.0,145.812,0.011,0.0,91.228,45.432,54.573,179.496,7.458,7.458,0.0,7.458,0.0,0.0,0.0,0.0
AZE,Azerbaijan,2005,40730849280.0,8539000.0,158.068,0.037,0.0,94.232,55.884,63.799,257.932,8.095,8.095,0.0,8.095,0.0,0.0,0.0,0.0
AZE,Azerbaijan,2006,58473254912.0,8630000.0,156.766,0.037,0.0,99.616,65.938,57.113,374.663,6.731,6.731,0.0,6.731,0.0,0.0,0.0,0.0
AZE,Azerbaijan,2007,80977575936.0,8724000.0,141.62,0.057,0.0,87.708,105.605,53.855,503.457,6.279,6.279,0.0,6.279,0.0,0.0,0.0,0.0
AZE,Azerbaijan,2008,89389998080.0,8822000.0,143.445,0.043,0.0,100.346,159.269,43.056,526.319,5.892,5.892,0.0,5.892,0.0,0.0,0.0,0.0
AZE,Azerbaijan,2009,95528968192.0,8924000.0,125.875,0.043,0.0,85.682,159.134,40.15,590.618,6.062,6.062,0.0,6.056,0.0,0.006,0.0,0.0
AZE,Azerbaijan,2010,115000000000.0,9032000.0,121.15,0.065,0.0,81.449,162.547,39.636,595.851,8.987,8.987,0.0,8.986,0.0,0.001,0.0,0.0
AZE,Azerbaijan,2011,146000000000.0,9146000.0,137.84,0.057,0.0,89.201,159.512,48.582,535.215,6.934,6.934,0.0,6.934,0.0,0.0,0.0,0.0
AZE,Azerbaijan,2012,150000000000.0,9265000.0,144.468,0.043,0.0,93.615,168.098,50.81,507.851,4.69,4.69,0.0,4.69,0.0,0.0,0.0,0.0
AZE,Azerbaijan,2013,146000000000.0,9385000.0,149.37,0.036,0.0,94.03,174.464,55.304,509.09,3.988,3.988,0.0,3.812,0.002,0.002,0.172,0.0
AZE,Azerbaijan,2014,149000000000.0,9506000.0,152.86,0.022,0.0,98.545,183.841,54.294,493.622,3.542,3.542,0.0,3.308,0.007,0.006,0.221,0.0
AZE,Azerbaijan,2015,151000000000.0,9623000.0,166.603,0.036,0.0,111.466,187.841,55.102,487.898,4.396,4.396,0.0,4.142,0.012,0.012,0.23,0.0
AZE,Azerbaijan,2016,145000000000.0,9736000.0,164.056,0.014,0.0,109.307,182.776,54.735,481.021,5.293,5.293,0.0,4.927,0.089,0.057,0.219,0.0
BGD,Bangladesh,2000,185000000000.0,127658000.0,133.906,3.836,0.0,90.582,90.582,39.488,0.0,2.081,2.081,0.0,2.081,0.0,0.0,0.0,0.0
BGD,Bangladesh,2001,190000000000.0,130089000.0,152.668,4.069,0.0,101.432,101.432,47.167,0.0,2.74,2.74,0.0,2.74,0.0,0.0,0.0,0.0
BGD,Bangladesh,2002,201000000000.0,132478000.0,158.325,4.249,0.0,106.711,106.711,47.364,0.0,2.054,2.054,0.0,2.054,0.0,0.0,0.0,0.0
BGD,Bangladesh,2003,208000000000.0,134792000.0,167.944,4.063,0.0,114.784,114.784,49.096,0.0,2.043,2.043,0.0,2.041,0.002,0.0,0.0,0.0
BGD,Bangladesh,2004,212000000000.0,136986000.0,173.801,4.069,0.0,123.402,123.402,46.329,0.0,2.033,2.033,0.0,2.028,0.005,0.0,0.0,0.0
BGD,Bangladesh,2005,224000000000.0,139036000.0,187.605,8.348,0.0,132.634,132.634,46.623,0.0,2.024,2.024,0.0,2.015,0.009,0.0,0.0,0.0
BGD,Bangladesh,2006,244000000000.0,140920992.0,203.441,12.684,0.0,143.634,143.634,47.123,0.0,2.021,2.021,0.0,2.002,0.014,0.004,0.0,0.0
BGD,Bangladesh,2007,270000000000.0,142660000.0,208.275,10.351,0.0,153.364,153.364,44.56,0.0,2.018,2.018,0.0,1.99,0.024,0.004,0.0,0.0
BGD,Bangladesh,2008,301000000000.0,144304000.0,219.933,10.896,0.0,163.764,163.764,45.273,0.0,2.556,2.556,0.0,2.508,0.04,0.008,0.0,0.0
BGD,Bangladesh,2009,326000000000.0,145924992.0,243.414,13.615,0.0,187.468,187.468,42.332,0.0,1.176,1.176,0.0,1.094,0.066,0.013,0.003,0.0
BGD,Bangladesh,2010,373000000000.0,147575008.0,248.374,8.676,0.0,192.537,192.537,47.161,0.0,2.035,2.035,0.0,1.901,0.116,0.013,0.005,0.0
BGD,Bangladesh,2011,432000000000.0,149272992.0,269.68,12.916,0.0,195.822,195.822,60.942,0.0,2.432,2.432,0.0,2.26,0.151,0.013,0.008,0.0
BGD,Bangladesh,2012,425000000000.0,151006000.0,289.059,10.657,0.0,213.363,213.363,65.039,0.0,2.259,2.259,0.0,2.001,0.234,0.013,0.01,0.0
BGD,Bangladesh,2013,446000000000.0,152760992.0,297.956,14.754,0.0,219.528,219.528,63.673,0.0,2.222,2.222,0.0,1.865,0.332,0.013,0.013,0.0
BGD,Bangladesh,2014,466000000000.0,154516992.0,311.028,9.313,0.0,230.223,230.223,71.492,0.0,1.895,1.895,0.0,1.442,0.425,0.013,0.015,0.0
BGD,Bangladesh,2015,498000000000.0,156256000.0,365.23,31.023,0.0,258.541,258.541,75.666,0.0,2.805,2.805,0.0,2.272,0.502,0.013,0.018,0.0
BGD,Bangladesh,2016,533000000000.0,157976992.0,370.27,22.95,0.0,264.51,264.51,82.81,0.0,2.792,2.792,0.0,2.225,0.535,0.013,0.019,0.0
BLR,Belarus,2000,86161956864.0,9872000.0,255.324,11.572,0.0,151.936,0.0,91.816,0.0,0.075,0.075,0.0,0.075,0.0,0.0,0.0,0.0
BLR,Belarus,2001,83450003456.0,9811000.0,248.884,8.309,0.0,151.066,0.0,89.51,0.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,0.0
BLR,Belarus,2002,85045567488.0,9746000.0,256.297,7.837,0.0,155.428,0.0,93.032,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.0
BLR,Belarus,2003,89551101952.0,9679000.0,255.155,7.377,0.0,152.807,0.0,94.971,0.0,0.076,0.076,0.0,0.076,0.0,0.0,0.0,0.0
BLR,Belarus,2004,96194560000.0,9617000.0,287.386,7.226,0.0,185.344,0.0,94.816,0.0,0.092,0.092,0.0,0.089,0.0,0.003,0.0,0.0
BLR,Belarus,2005,101000000000.0,9562000.0,286.352,7.98,0.0,190.027,0.0,88.345,0.0,0.1,0.1,0.0,0.097,0.0,0.003,0.0,0.0
BLR,Belarus,2006,113000000000.0,9517000.0,304.169,7.145,0.0,193.948,0.0,103.076,0.0,0.102,0.102,0.0,0.094,0.0,0.003,0.005,0.0
BLR,Belarus,2007,124000000000.0,9481000.0,296.992,8.08,0.0,194.716,0.0,94.196,0.0,0.133,0.133,0.0,0.093,0.0,0.003,0.037,0.0
BLR,Belarus,2008,144000000000.0,9453000.0,300.353,7.533,0.0,199.415,0.0,93.405,0.0,0.193,0.193,0.0,0.103,0.0,0.003,0.087,0.0
BLR,Belarus,2009,141000000000.0,9433000.0,284.489,7.177,0.0,169.32,0.0,107.992,0.0,0.278,0.278,0.0,0.118,0.0,0.003,0.157,0.0
BLR,Belarus,2010,155000000000.0,9421000.0,301.882,7.507,0.0,207.284,0.0,87.091,0.0,0.339,0.339,0.0,0.117,0.0,0.003,0.219,0.0
BLR,Belarus,2011,173000000000.0,9415000.0,300.223,9.019,0.0,192.262,0.0,98.942,0.0,0.365,0.365,0.0,0.109,0.0,0.01,0.246,0.0
BLR,Belarus,2012,179000000000.0,9417000.0,324.357,9.199,0.0,194.101,0.0,121.056,0.0,0.446,0.446,0.0,0.185,0.0,0.015,0.245,0.0
BLR,Belarus,2013,188000000000.0,9424000.0,285.884,9.764,0.0,192.703,0.0,83.416,0.0,0.585,0.585,0.0,0.353,0.001,0.02,0.21,0.0
BLR,Belarus,2014,193000000000.0,9432000.0,295.215,9.686,0.0,191.215,0.0,94.314,0.0,0.537,0.537,0.0,0.308,0.005,0.023,0.201,0.0
BLR,Belarus,2015,185000000000.0,9439000.0,268.136,8.614,0.0,178.989,0.0,80.532,0.0,0.64,0.64,0.0,0.281,0.023,0.099,0.238,0.0
BLR,Belarus,2016,180000000000.0,9446000.0,266.516,9.464,0.0,177.875,0.0,79.176,0.0,0.842,0.842,0.0,0.357,0.065,0.184,0.236,0.0
BEL,Belgium,2000,343000000000.0,10282000.0,615.495,88.684,0.0,155.263,0.0,371.549,0.0,136.67,2.9,0.0,1.278,0.0,0.044,1.578,133.77
BEL,Belgium,2001,343000000000.0,10319000.0,615.184,84.475,0.0,153.376,0.0,377.333,0.0,130.878,2.967,0.0,1.217,0.0,0.102,1.648,127.911
BEL,Belgium,2002,358000000000.0,10365000.0,610.027,72.416,0.0,158.325,0.0,379.285,0.0,132.978,3.12,0.0,0.987,0.0,0.156,1.977,129.858
BEL,Belgium,2003,356000000000.0,10419000.0,638.757,70.049,0.0,168.666,0.0,400.042,0.0,132.325,3.247,0.0,0.673,0.0,0.24,2.335,129.078
BEL,Belgium,2004,361000000000.0,10480000.0,641.569,65.154,0.0,171.88,0.0,404.535,0.0,132.126,4.052,0.0,0.858,0.003,0.384,2.807,128.074
BEL,Belgium,2005,370000000000.0,10547000.0,631.093,59.866,0.0,168.935,0.0,402.292,0.0,133.69,5.665,0.0,0.775,0.003,0.611,4.277,128.025
BEL,Belgium,2006,370000000000.0,10619000.0,633.816,59.077,0.0,173.889,0.0,400.851,0.0,132.571,7.891,0.0,0.96,0.005,0.978,5.947,124.68
BEL,Belgium,2007,382000000000.0,10698000.0,633.675,53.987,0.0,175.19,0.0,404.497,0.0,137.363,9.26,0.0,1.033,0.016,1.304,6.906,128.103
BEL,Belgium,2008,392000000000.0,10779000.0,652.342,53.316,0.0,174.015,0.0,425.011,0.0,131.951,11.662,0.0,1.082,0.111,1.682,8.788,120.288
BEL,Belgium,2009,402000000000.0,10860000.0,593.05,34.345,0.0,175.741,0.0,382.964,0.0,139.691,15.807,1.538,0.86,0.435,2.613,10.36,123.885
BEL,Belgium,2010,420000000000.0,10939000.0,634.033,43.601,0.0,194.04,0.0,396.393,0.0,146.112,21.105,4.171,0.813,1.46,3.369,11.291,125.007
BEL,Belgium,2011,419000000000.0,11014000.0,576.31,41.049,0.0,165.24,0.0,370.021,0.0,150.83,25.833,4.125,0.508,3.029,5.991,12.18,124.997
BEL,Belgium,2012,430000000000.0,11085000.0,564.012,38.663,0.0,167.4,0.0,357.949,0.0,134.802,31.012,4.074,0.92,5.533,7.086,13.399,103.79
BEL,Belgium,2013,438000000000.0,11154000.0,573.695,40.951,0.0,165.33,0.0,367.414,0.0,143.094,33.915,4.03,0.973,6.769,9.383,12.759,109.179
BEL,Belgium,2014,437000000000.0,11221000.0,546.101,39.072,0.0,144.63,0.0,362.399,0.0,121.822,36.051,4.825,0.751,7.345,11.746,11.384,85.771
BEL,Belgium,2015,443000000000.0,11288000.0,571.739,39.28,0.0,158.499,0.0,373.96,0.0,105.771,39.737,3.024,0.805,7.731,14.101,14.075,66.034
BEL,Belgium,2016,448000000000.0,11354000.0,579.192,37.236,0.0,161.892,0.0,380.064,0.0,150.625,41.174,5.079,0.93,7.784,13.675,13.706,109.451
BRA,Brazil,2000,1470000000000.0,174790000.0,1282.023,151.182,31.227,97.045,77.097,1033.796,778.979,951.871,935.077,67.689,845.565,0.0,0.003,21.82,16.794
BRA,Brazil,2001,1460000000000.0,177196000.0,1322.387,148.788,26.809,122.862,78.738,1050.737,815.415,867.668,828.261,64.085,739.269,0.0,0.096,24.811,39.406
BRA,Brazil,2002,1480000000000.0,179538000.0,1318.76,144.011,29.793,145.163,95.126,1029.587,912.712,922.966,885.029,72.376,784.446,0.0,0.167,28.039,37.937
BRA,Brazil,2003,1480000000000.0,181808992.0,1311.017,149.419,27.196,162.473,103.341,999.125,946.48,970.364,933.972,68.792,832.608,0.0,0.166,32.405,36.392
BRA,Brazil,2004,1560000000000.0,184006000.0,1382.411,156.657,31.538,193.225,113.658,1032.529,939.387,1010.468,979.037,76.702,868.4,0.0,0.165,33.77,31.431
BRA,Brazil,2005,1630000000000.0,186127008.0,1406.522,151.085,33.071,201.271,112.414,1054.166,1033.174,1054.037,1027.529,83.004,907.716,0.0,0.25,36.558,26.509
BRA,Brazil,2006,1770000000000.0,188167008.0,1435.178,148.974,33.042,211.698,114.785,1074.506,1091.858,1086.811,1050.047,77.389,932.342,0.0,0.633,39.682,36.764
BRA,Brazil,2007,1970000000000.0,190130000.0,1492.973,157.872,34.014,218.017,115.577,1117.085,1103.179,1183.309,1150.505,107.285,993.478,0.0,1.761,47.981,32.804
BRA,Brazil,2008,2210000000000.0,192030000.0,1583.418,160.132,37.866,256.609,143.761,1166.676,1147.049,1210.922,1174.049,143.157,975.538,0.0,3.123,52.231,36.874
BRA,Brazil,2009,2300000000000.0,193887008.0,1492.023,129.207,35.403,206.686,122.77,1156.129,1227.107,1279.79,1245.798,156.795,1025.741,0.0,3.248,60.014,33.992
BRA,Brazil,2010,2660000000000.0,195714000.0,1704.874,168.198,31.786,275.768,150.206,1260.908,1291.944,1345.482,1307.614,167.131,1051.523,0.0,5.675,83.285,37.867
BRA,Brazil,2011,2970000000000.0,197515008.0,1795.044,179.67,31.811,274.834,172.27,1340.54,1321.896,1394.599,1354.018,152.441,1110.01,0.0,7.009,84.557,40.581
BRA,Brazil,2012,2960000000000.0,199287008.0,1886.311,177.797,33.948,325.766,198.329,1382.749,1299.842,1360.431,1319.12,144.164,1069.822,0.003,13.008,92.124,41.311
BRA,Brazil,2013,3040000000000.0,201036000.0,2037.776,191.644,42.165,383.828,219.496,1462.305,1273.897,1331.805,1292.25,169.469,1001.035,0.012,16.836,104.898,39.555
BRA,Brazil,2014,3040000000000.0,202764000.0,2117.411,203.767,41.827,406.555,233.477,1507.089,1421.837,1327.444,1288.307,187.01,950.37,0.041,31.074,119.812,39.137
BRA,Brazil,2015,3180000000000.0,204472000.0,2048.107,204.978,33.801,429.366,238.045,1413.763,1534.904,1350.069,1312.795,221.688,910.064,0.149,54.708,126.185,37.274
BRA,Brazil,2016,2810000000000.0,206163008.0,1897.973,185.147,31.148,370.879,241.236,1341.947,1581.435,1412.73,1372.834,201.393,957.913,0.214,84.218,129.096,39.896
BGR,Bulgaria,2000,68578938880.0,7998000.0,157.811,73.194,49.948,34.068,0.0,50.549,0.0,57.919,7.425,0.0,7.425,0.0,0.0,0.0,50.494
BGR,Bulgaria,2001,71572488192.0,7931000.0,166.124,83.428,52.304,28.639,0.0,54.057,0.0,58.755,4.794,0.0,4.794,0.0,0.0,0.0,53.961
BGR,Bulgaria,2002,75092246528.0,7866000.0,157.057,76.83,51.501,25.393,0.0,54.834,0.0,61.463,6.016,0.0,6.016,0.0,0.0,0.0,55.447
BGR,Bulgaria,2003,76743450624.0,7804000.0,169.719,86.018,54.025,26.833,0.0,56.868,0.0,55.329,8.252,0.0,8.252,0.0,0.0,0.0,47.077
BGR,Bulgaria,2004,80431669248.0,7745000.0,163.962,82.196,52.781,26.199,0.0,55.567,0.0,54.097,8.579,0.0,8.576,0.0,0.003,0.0,45.518
BGR,Bulgaria,2005,84497326080.0,7687000.0,173.828,80.51,48.589,32.664,0.0,60.654,0.0,61.854,11.679,0.0,11.666,0.0,0.013,0.0,50.174
BGR,Bulgaria,2006,92283183104.0,7631000.0,177.915,81.75,50.095,33.657,0.0,62.508,0.0,63.485,11.381,0.0,11.328,0.0,0.053,0.0,52.104
BGR,Bulgaria,2007,103000000000.0,7577000.0,187.188,91.97,56.339,33.919,0.0,61.299,0.0,46.654,7.759,0.0,7.634,0.0,0.125,0.0,38.896
BGR,Bulgaria,2008,110000000000.0,7524000.0,180.61,87.665,56.536,33.921,0.0,59.024,0.0,49.435,7.819,0.0,7.455,0.0,0.322,0.042,41.616
BGR,Bulgaria,2009,110000000000.0,7474000.0,152.059,73.793,53.579,24.264,0.0,54.002,0.0,49.778,9.754,0.0,9.103,0.008,0.622,0.021,40.023
BGR,Bulgaria,2010,111000000000.0,7425000.0,154.92,80.047,57.516,26.723,0.0,48.15,0.0,54.851,15.091,0.0,13.185,0.039,1.776,0.091,39.76
BGR,Bulgaria,2011,111000000000.0,7379000.0,170.679,94.144,72.233,30.595,0.0,45.94,0.0,52.475,10.197,0.0,7.559,0.262,2.231,0.145,42.277
BGR,Bulgaria,2012,115000000000.0,7334000.0,156.89,80.428,65.27,28.512,0.0,47.949,0.0,54.379,13.721,0.0,8.309,2.097,3.145,0.17,40.658
BGR,Bulgaria,2013,116000000000.0,7290000.0,140.972,69.126,55.695,27.544,0.0,44.302,0.0,54.016,17.734,0.0,10.446,3.484,3.518,0.286,36.282
BGR,Bulgaria,2014,120000000000.0,7246000.0,148.406,73.852,59.646,27.362,0.0,47.193,0.0,59.183,18.804,0.0,11.719,3.186,3.387,0.511,40.379
BGR,Bulgaria,2015,124000000000.0,7200000.0,159.51,76.237,68.237,30.004,0.0,53.27,0.0,61.082,22.176,0.0,14.321,3.499,3.673,0.684,38.905
BGR,Bulgaria,2016,128000000000.0,7152000.0,151.024,66.225,59.524,31.251,0.0,53.549,0.0,57.545,17.872,0.0,9.913,3.486,3.584,0.889,39.673
CAN,Canada,2000,1150000000000.0,30588000.0,2340.522,355.736,454.525,892.208,1763.048,1092.578,1538.491,1217.365,1016.55,0.0,991.001,0.046,0.733,24.77,200.816
CAN,Canada,2001,1150000000000.0,30880000.0,2318.705,369.793,462.902,840.423,1794.194,1108.489,1544.289,1152.755,942.567,0.0,914.913,0.054,0.908,26.693,210.188
CAN,Canada,2002,1170000000000.0,31178000.0,2386.203,372.071,398.458,874.666,1807.227,1139.466,1617.309,1192.053,986.408,0.0,957.689,0.062,1.11,27.546,205.645
CAN,Canada,2003,1210000000000.0,31488000.0,2448.106,371.296,369.971,897.849,1760.471,1178.961,1705.763,1145.978,943.363,0.0,915.765,0.062,1.88,25.656,202.615
CAN,Canada,2004,1260000000000.0,31815000.0,2448.534,348.864,394.374,878.198,1767.353,1221.471,1757.163,1188.16,945.185,0.0,916.047,0.039,2.558,26.541,242.975
CAN,Canada,2005,1330000000000.0,32164000.0,2425.669,349.495,410.788,865.457,1791.526,1210.716,1726.715,1248.319,1002.464,0.0,973.616,0.05,4.175,24.624,245.855
CAN,Canada,2006,1360000000000.0,32537000.0,2387.713,339.176,404.736,852.473,1793.975,1196.064,1825.039,1238.872,978.838,5.091,943.253,0.061,6.543,23.89,260.034
CAN,Canada,2007,1400000000000.0,32931000.0,2493.041,352.232,415.148,909.03,1746.793,1231.779,1875.561,1261.196,1014.583,6.222,976.495,0.077,7.908,23.881,246.612
CAN,Canada,2008,1460000000000.0,33338000.0,2451.737,341.911,413.931,893.363,1664.917,1216.462,1843.469,1287.768,1036.06,8.43,996.475,0.092,10.001,21.063,251.708
CAN,Canada,2009,1320000000000.0,33746000.0,2285.09,273.135,385.477,865.662,1550.509,1146.293,1839.38,1252.651,1017.943,9.537,967.236,0.287,17.424,23.459,234.708
CAN,Canada,2010,1390000000000.0,34148000.0,2401.931,288.024,412.009,882.81,1495.912,1231.097,1924.492,1210.989,976.253,9.806,916.188,0.663,22.747,26.849,234.736
CAN,Canada,2011,1460000000000.0,34539000.0,2495.016,257.983,412.451,975.313,1510.714,1261.72,2033.466,1284.193,1043.347,15.319,973.675,1.481,26.403,26.469,240.846
CAN,Canada,2012,1450000000000.0,34922000.0,2441.658,245.146,413.214,972.1,1503.053,1224.412,2180.947,1299.588,1056.945,17.952,979.477,2.269,29.136,28.111,242.643
CAN,Canada,2013,1480000000000.0,35297000.0,2509.179,241.528,420.306,1042.639,1519.205,1225.011,2329.653,1346.877,1083.888,20.187,1003.075,3.837,28.535,28.254,262.989
CAN,Canada,2014,1530000000000.0,35664000.0,2568.967,228.284,417.629,1095.928,1589.917,1244.755,2505.998,1328.803,1057.682,21.309,973.432,5.395,32.618,24.928,271.121
CAN,Canada,2015,1540000000000.0,36027000.0,2542.913,231.283,376.323,1097.531,1607.558,1214.099,2596.547,1344.215,1088.454,20.788,966.859,7.324,68.219,25.265,255.761
CAN,Canada,2016,1570000000000.0,36383000.0,2513.077,217.263,380.604,1061.864,1718.044,1233.95,2632.635,1358.225,1104.927,21.058,969.284,8.228,77.79,28.567,253.299
CHL,Chile,2000,167000000000.0,15342000.0,249.873,37.364,0.0,70.141,0.0,142.369,0.0,56.822,56.822,0.0,53.003,0.0,0.0,3.819,0.0
CHL,Chile,2001,167000000000.0,15516000.0,244.261,29.315,0.0,79.502,0.0,135.445,0.0,64.495,64.495,0.0,59.831,0.0,0.019,4.645,0.0
CHL,Chile,2002,168000000000.0,15684000.0,251.079,29.547,0.0,80.177,0.0,141.354,0.0,68.48,68.48,0.0,63.577,0.0,0.019,4.883,0.0
CHL,Chile,2003,177000000000.0,15850000.0,251.507,28.25,0.0,86.739,0.0,136.518,0.0,66.216,66.216,0.0,61.579,0.0,0.019,4.618,0.0
CHL,Chile,2004,194000000000.0,16015000.0,271.616,32.723,0.0,94.15,0.0,144.743,0.0,62.276,62.276,0.0,56.764,0.0,0.014,5.498,0.0
CHL,Chile,2005,215000000000.0,16183000.0,273.326,32.07,0.0,91.078,0.0,150.178,0.0,73.629,73.629,0.0,68.795,0.0,0.019,4.815,0.0
CHL,Chile,2006,253000000000.0,16355000.0,291.22,40.039,0.0,84.284,0.0,166.898,0.0,79.261,79.261,0.0,75.418,0.0,0.019,3.825,0.0
CHL,Chile,2007,271000000000.0,16530000.0,311.998,47.522,0.0,49.681,0.0,214.796,0.0,66.518,66.518,0.0,59.327,0.0,0.03,7.161,0.0
CHL,Chile,2008,264000000000.0,16708000.0,301.551,50.818,0.0,27.652,0.0,223.082,0.0,73.629,73.629,0.0,64.057,0.0,0.101,9.472,0.0
CHL,Chile,2009,269000000000.0,16886000.0,292.26,46.458,0.0,27.949,0.0,217.853,0.0,75.162,75.162,0.0,66.057,0.0,0.207,8.898,0.0
CHL,Chile,2010,309000000000.0,17063000.0,302.55,52.229,0.0,57.398,0.0,192.923,0.0,66.481,66.481,0.0,56.735,0.0,0.848,8.898,0.0
CHL,Chile,2011,340000000000.0,17234000.0,335.999,66.987,0.0,58.365,0.0,210.647,0.0,65.207,65.207,0.0,53.151,0.0,0.875,11.181,0.0
CHL,Chile,2012,361000000000.0,17400000.0,341.735,78.099,0.0,53.008,0.0,210.627,0.0,68.397,68.397,0.0,51.933,0.001,1.052,15.411,0.0
CHL,Chile,2013,367000000000.0,17572000.0,344.163,87.788,0.0,53.126,0.0,203.249,0.0,70.036,70.036,0.0,50.967,0.017,1.396,17.655,0.0
CHL,Chile,2014,376000000000.0,17759000.0,330.055,88.558,0.0,43.989,0.0,197.508,0.0,76.186,76.186,0.0,58.648,1.167,3.673,12.699,0.0
CHL,Chile,2015,385000000000.0,17969000.0,332.723,85.055,0.0,48.243,0.0,199.425,0.0,82.628,82.628,0.0,59.757,3.441,5.35,14.081,0.0
CHL,Chile,2016,391000000000.0,18209000.0,356.774,86.261,0.0,59.163,0.0,211.35,0.0,79.002,79.002,0.0,49.518,6.413,6.166,16.905,0.0
CHN,China,2000,5120000000000.0,1290551040.0,11119.51,8211.413,8226.118,246.958,274.14,2661.139,1888.2,673.045,626.553,0.0,617.806,0.061,1.639,7.047,46.492
CHN,China,2001,5580000000000.0,1299129984.0,11633.089,8635.762,8715.237,276.458,305.676,2720.87,1913.861,823.025,774.807,0.053,765.635,0.086,1.985,7.048,48.218
CHN,China,2002,6110000000000.0,1307352064.0,12699.612,9467.465,9307.329,294.136,329.179,2938.011,1937.501,868.346,799.449,0.444,789.596,0.132,2.296,6.981,68.897
CHN,China,2003,6570000000000.0,1315303936.0,14896.342,11283.068,10994.311,341.748,352.905,3271.527,1969.072,902.343,784.264,1.618,772.847,0.174,2.716,6.909,118.079
CHN,China,2004,7220000000000.0,1323085056.0,17375.205,13155.29,12873.74,399.84,417.862,3820.075,2020.927,1109.731,973.111,5.556,957.047,0.206,3.459,6.843,136.62
CHN,China,2005,8230000000000.0,1330776064.0,19761.647,15405.118,14441.002,469.751,497.08,3886.778,2105.71,1238.847,1096.047,8.345,1067.926,0.226,5.235,14.316,142.8
CHN,China,2006,9050000000000.0,1338408960.0,21671.211,16918.395,15449.567,577.838,590.136,4174.978,2145.337,1351.178,1204.585,10.505,1164.838,0.254,9.922,19.066,146.593
CHN,China,2007,9820000000000.0,1345993984.0,23515.753,18423.928,16738.878,710.78,697.847,4381.046,2163.363,1508.661,1343.628,13.589,1288.984,0.303,14.554,26.199,165.033
CHN,China,2008,10200000000000.0,1353569024.0,24004.399,18715.936,17349.297,819.33,809.317,4469.134,2211.217,1952.558,1772.014,16.372,1681.417,0.401,34.581,39.243,180.543
CHN,China,2009,11100000000000.0,1361169024.0,25145.182,19605.617,17885.366,902.241,859.398,4637.324,2200.191,1944.603,1760.829,17.81,1615.117,0.732,72.447,54.724,183.774
CHN,China,2010,12600000000000.0,1368811008.0,26704.582,20340.292,19367.264,1088.741,965.446,5275.549,2357.22,2263.219,2068.34,17.95,1854.835,1.828,128.803,64.924,194.88
